,Threshold,FP Rate,TP Rate,FAR,FRR,Accuracy
186,0.373,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
187,0.375,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
188,0.377,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
189,0.379,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
190,0.381,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
191,0.383,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
192,0.385,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
193,0.387,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
194,0.389,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
195,0.391,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
196,0.393,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
197,0.395,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
198,0.397,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
199,0.399,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
200,0.401,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
201,0.403,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
202,0.405,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
203,0.407,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
204,0.409,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
205,0.411,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
206,0.413,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
207,0.415,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
208,0.417,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
209,0.419,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
210,0.421,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
211,0.423,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
212,0.425,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
213,0.427,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
214,0.429,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
215,0.431,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
216,0.433,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
217,0.435,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
218,0.437,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
219,0.439,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
220,0.441,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
221,0.443,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
222,0.445,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
223,0.447,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
224,0.449,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
225,0.451,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
226,0.453,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
227,0.455,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
228,0.457,2.8167162721699044e-05,0.00026968716289104636,2.8167162721699044e-05,0.999730312837109,50.01207600000846
