,Threshold,FP Rate,TP Rate,FAR,FRR,Accuracy
25,0.051,0.09216075847885949,0.3248487377425412,0.09216075847885949,0.6751512622574588,61.63439896318408
26,0.053,0.08406706403151033,0.3137909451283121,0.08406706403151033,0.6862090548716879,61.48619405484009
27,0.055,0.0786294398549967,0.304610890882537,0.0786294398549967,0.695389109117463,61.299072551377016
28,0.057,0.07146293004287357,0.2960567494262466,0.07146293004287357,0.7039432505737534,61.22969096916865
29,0.059,0.06469378507441877,0.2875026079699562,0.06469378507441877,0.7124973920300438,61.14044114477687
30,0.061,0.06173097702952351,0.27957437930315043,0.06173097702952351,0.7204256206968496,60.892170113681345
31,0.063,0.05618878315730768,0.2712288754433549,0.05618878315730768,0.7287711245566451,60.752004614302365
32,0.065,0.05271009794694831,0.2618401836010849,0.05271009794694831,0.738159816398915,60.45650428270684
33,0.067,0.04778137962285196,0.2501564781973712,0.04778137962285196,0.7498435218026288,60.11875492872596
34,0.069,0.044755829760535396,0.2443146254955143,0.044755829760535396,0.7556853745044857,59.97793978674895
35,0.071,0.04246923908118094,0.23951596077613185,0.04246923908118094,0.7604840392238681,59.85233608474755
36,0.073,0.03866290215762139,0.2315877321093261,0.03866290215762139,0.7684122678906739,59.64624149758524
37,0.075,0.035525811286555825,0.22532860421447945,0.035525811286555825,0.7746713957855206,59.49013964639618
38,0.077,0.032388720415490256,0.21865220112664302,0.032388720415490256,0.7813477988733569,59.313174035557644
39,0.079,0.030882916797378788,0.21427081160025035,0.030882916797378788,0.7857291883997496,59.16939474014358
40,0.081,0.02939105580536094,0.2117671604423117,0.02939105580536094,0.7882328395576883,59.11880523184754
41,0.083,0.02844992854404127,0.2065512205299395,0.02844992854404127,0.7934487794700605,58.90506459929491
42,0.085,0.025452263933911954,0.19653661589818486,0.025452263933911954,0.8034633841018152,58.55421759821364
43,0.087,0.02370943567220886,0.18965157521385353,0.02370943567220886,0.8103484247861464,58.29710697708224
44,0.089,0.02270556659346788,0.18422699770498643,0.02270556659346788,0.8157730022950136,58.07607155557592
45,0.091,0.020669943183798667,0.17379511788024202,0.020669943183798667,0.826204882119758,57.65625873482217
46,0.093,0.019868242183415246,0.17170874191529314,0.019868242183415246,0.8282912580847068,57.5920249865939
47,0.095,0.018955000174282827,0.16774462758189027,0.018955000174282827,0.8322553724181098,57.43948137038037
48,0.097,0.017630450695388475,0.16169413728353849,0.017630450695388475,0.8383058627164615,57.203184329407506
49,0.099,0.01705183171250305,0.15919048612559983,0.01705183171250305,0.8408095138744002,57.10693272065484
50,0.101,0.015030150928927464,0.15376590861673273,0.015030150928927464,0.8462340913832672,56.93678788439026
51,0.103,0.014458503259088849,0.1493845190903401,0.014458503259088849,0.8506154809096599,56.74630079156257
52,0.105,0.014102966293701419,0.14750678072188608,0.014102966293701419,0.852493219278114,56.67019072140923
53,0.107,0.013189724284568998,0.14521176716044232,0.013189724284568998,0.8547882328395577,56.60110214379366
54,0.109,0.012534420858168636,0.14124765282703944,0.012534420858168636,0.8587523471729606,56.435661598443545
55,0.111,0.012353166718951515,0.13978718965157522,0.012353166718951515,0.8602128103484248,56.37170114663119
56,0.113,0.010422113004984489,0.1324848737742541,0.010422113004984489,0.8675151262257459,56.10313803846348
57,0.115,0.009975948969988498,0.12893803463384101,0.009975948969988498,0.871061965366159,55.94810428319262
58,0.117,0.009690125135069191,0.12601710828291257,0.009690125135069191,0.8739828917170874,55.81634915739217
59,0.119,0.009271846352260448,0.12226163154600458,0.009271846352260448,0.8777383684539954,55.64948925968721
60,0.121,0.008853567569451706,0.11892343000208637,0.008853567569451706,0.8810765699979136,55.503493121631735
61,0.123,0.00865837080414096,0.11621114124765283,0.00865837080414096,0.8837888587523471,55.377638522175594
62,0.125,0.0071246819338422395,0.10890882537033174,0.0071246819338422395,0.8910911746296682,55.08920717182448
63,0.127,0.0070549688033741155,0.10765699979136241,0.0070549688033741155,0.8923430002086375,55.03010154939942
64,0.129,0.006824915472829308,0.10619653661589819,0.006824915472829308,0.8938034633841018,54.96858105715345
65,0.131,0.00644846456830144,0.10348424786146464,0.00644846456830144,0.8965157521385354,54.85178916465816
66,0.133,0.006350866185646066,0.10223242228249531,0.006350866185646066,0.8977675777175047,54.79407780484246
67,0.135,0.005911673463696887,0.09847694554558732,0.005911673463696887,0.9015230544544127,54.62826360409452
68,0.137,0.005618878315730768,0.09680784477362821,0.005618878315730768,0.9031921552263718,54.55944832289488
69,0.139,0.005500365993934958,0.09388691842269976,0.005500365993934958,0.9061130815773002,54.41932762143824
70,0.141,0.005360939732998711,0.09242645524723556,0.005360939732998711,0.9075735447527644,54.35327577571184
71,0.143,0.004440726410819478,0.08658460254537868,0.004440726410819478,0.9134153974546213,54.10719380672796
72,0.145,0.004433755097772665,0.08658460254537868,0.004433755097772665,0.9134153974546213,54.1075423723803
73,0.147,0.004364041967304542,0.08533277696640934,0.004364041967304542,0.9146672230335906,54.04843674995524
74,0.149,0.004252500958555544,0.08387231379094513,0.004252500958555544,0.9161276862090548,53.98099064161948
75,0.151,0.004113074697619297,0.08116002503651158,0.004113074697619297,0.9188399749634885,53.85234751694461
76,0.153,0.004043361567151173,0.08032547465053202,0.004043361567151173,0.9196745253494679,53.81410565416905
77,0.155,0.003666910662623305,0.07865637387857292,0.003666910662623305,0.9213436261214271,53.749473160797486
78,0.157,0.0035971975321551814,0.07594408512413937,0.0035971975321551814,0.9240559148758606,53.61734437959921
79,0.159,0.003471713897312559,0.07323179636970582,0.003471713897312559,0.9267682036302942,53.48800412361966
80,0.161,0.0033532015755167485,0.07135405800125183,0.0033532015755167485,0.9286459419987482,53.40004282128675
81,0.163,0.003318345010282687,0.0682244940538285,0.003318345010282687,0.9317755059461715,53.245307452177286
82,0.165,0.003269545818955,0.06697266847485916,0.003269545818955,0.9330273315251408,53.18515613279521
83,0.167,0.002600299766461013,0.062174003755476735,0.002600299766461013,0.9378259962445232,52.97868519945079
84,0.169,0.002600299766461013,0.06196536615898185,0.002600299766461013,0.9380346338410182,52.968253319626044
85,0.171,0.002558471888180139,0.06050490298351763,0.002558471888180139,0.9394950970164824,52.897321554766876
86,0.173,0.0025515005751333263,0.05883580221155852,0.0025515005751333263,0.9411641977884415,52.81421508182126
87,0.175,0.002488758757712015,0.05654078865011475,0.002488758757712015,0.9434592113498852,52.70260149462014
88,0.177,0.0023632751228693924,0.05549760066764031,0.0023632751228693924,0.9445023993323597,52.656716277238544
89,0.179,0.002335389870682143,0.05445441268516587,0.002335389870682143,0.9455455873148342,52.60595114072418
90,0.181,0.0023005333054480813,0.05299394950970165,0.0023005333054480813,0.9470060504902984,52.534670810212674
91,0.183,0.002182020983652271,0.0521593991237221,0.002182020983652271,0.9478406008762779,52.49886890700349
92,0.185,0.0021680783575586463,0.05153348633423743,0.0021680783575586463,0.9484665136657626,52.46827039883394
93,0.187,0.0021192791662309595,0.04923847277279366,0.0021192791662309595,0.9507615272272063,52.355959680328134
94,0.189,0.001993795531388337,0.047152096807844775,0.001993795531388337,0.9528479031921552,52.25791506382282
95,0.191,0.001958938966154275,0.04610890882537033,0.001958938966154275,0.9538910911746297,52.2074984929608
96,0.193,0.0019380250270138381,0.04548299603588567,0.0019380250270138381,0.9545170039641143,52.17724855044359
97,0.195,0.0019380250270138381,0.044022532860421446,0.0019380250270138381,0.9559774671395785,52.10422539167038
98,0.197,0.0019310537139670258,0.043187982474441895,0.0019310537139670258,0.9568120175255581,52.06284643802374
99,0.199,0.0019310537139670258,0.043187982474441895,0.0019310537139670258,0.9568120175255581,52.06284643802374
100,0.201,0.001331520791941162,0.0394325057375339,0.001331520791941162,0.9605674942624661,51.905049247279635
101,0.203,0.001331520791941162,0.039223868141039016,0.001331520791941162,0.9607761318589609,51.89461736745489
102,0.205,0.0013036355397539126,0.03838931775505946,0.0013036355397539126,0.9616106822449405,51.85428411076528
103,0.207,0.0012827216006134755,0.037763404965574794,0.0012827216006134755,0.9622365950344252,51.82403416824807
104,0.209,0.001254836348426226,0.03734612977258502,0.001254836348426226,0.962653870227415,51.804564671207935
105,0.211,0.0012478650353794137,0.0358856665971208,0.0012478650353794137,0.9641143334028792,51.73189007808707
106,0.213,0.0012408937223326014,0.03546839140413102,0.0012408937223326014,0.964531608595869,51.71137488408992
107,0.215,0.0011711805918644777,0.03484247861464636,0.0011711805918644777,0.9651575213853536,51.68356490113909
108,0.217,0.0011711805918644777,0.03442520342165658,0.0011711805918644777,0.9655747965783434,51.662701141489606
109,0.219,0.0011432953396772283,0.03338201543918214,0.0011432953396772283,0.9666179845608178,51.61193600497525
110,0.221,0.0011432953396772283,0.032964740246192364,0.0011432953396772283,0.9670352597538077,51.591072245325755
111,0.223,0.0009411272613196695,0.03129563947423326,0.0009411272613196695,0.9687043605257667,51.517725610645684
112,0.225,0.0009341559482728571,0.031087001877738368,0.0009341559482728571,0.9689129981222616,51.50764229647328
113,0.227,0.0009341559482728571,0.030669726684748592,0.0009341559482728571,0.9693302733152515,51.486778536823785
114,0.229,0.0009202133221792324,0.030043813895263928,0.0009202133221792324,0.9699561861047361,51.45618002865423
115,0.231,0.000892328069991983,0.029209263509284374,0.000892328069991983,0.9707907364907157,51.41584677196462
116,0.233,0.000892328069991983,0.029209263509284374,0.000892328069991983,0.9707907364907157,51.41584677196462
117,0.235,0.0008853567569451706,0.028583350719799706,0.0008853567569451706,0.9714166492802003,51.384899698142725
118,0.237,0.0008644428178047335,0.02816607552680993,0.0008644428178047335,0.9718339244731901,51.36508163545026
119,0.239,0.0008644428178047335,0.027331525140830377,0.0008644428178047335,0.9726684748591696,51.32335411615128
120,0.241,0.0008644428178047335,0.027331525140830377,0.0008644428178047335,0.9726684748591696,51.32335411615128
121,0.243,0.0008574715047579212,0.027122887544335488,0.0008574715047579212,0.9728771124556645,51.31327080197888
122,0.245,0.0008505001917111088,0.02607969956186105,0.0008505001917111088,0.9739203004381389,51.2614599685075
123,0.247,0.0008505001917111088,0.02587106196536616,0.0008505001917111088,0.9741289380346339,51.25102808868275
124,0.249,0.0008505001917111088,0.02587106196536616,0.0008505001917111088,0.9741289380346339,51.25102808868275
125,0.251,0.0005298197915577399,0.022324222824953055,0.0005298197915577399,0.977675777175047,51.089720151669766
126,0.253,0.0005298197915577399,0.022324222824953055,0.0005298197915577399,0.977675777175047,51.089720151669766
127,0.255,0.0005298197915577399,0.02169831003546839,0.0005298197915577399,0.9783016899645316,51.05842451219553
128,0.257,0.0005298197915577399,0.020863759649488837,0.0005298197915577399,0.9791362403505112,51.016696992896556
129,0.259,0.0005228484785109275,0.020237846860004172,0.0005228484785109275,0.9797621531399958,50.985749919074664
130,0.261,0.0005228484785109275,0.019820571667014397,0.0005228484785109275,0.9801794283329857,50.96488615942517
131,0.263,0.0005228484785109275,0.018986021281034843,0.0005228484785109275,0.9810139787189651,50.923158640126196
132,0.265,0.0005158771654641152,0.018568746088045065,0.0005158771654641152,0.981431253911955,50.90264344612905
133,0.267,0.0005158771654641152,0.01836010849155018,0.0005158771654641152,0.9816398915084498,50.892211566304304
134,0.269,0.0005158771654641152,0.01836010849155018,0.0005158771654641152,0.9816398915084498,50.892211566304304
135,0.271,0.0005158771654641152,0.01836010849155018,0.0005158771654641152,0.9816398915084498,50.892211566304304
136,0.273,0.0004879919132768657,0.01815147089505529,0.0004879919132768657,0.9818485291049447,50.88317394908892
137,0.275,0.0004879919132768657,0.017525558105570625,0.0004879919132768657,0.9824744418944293,50.85187830961469
138,0.277,0.0004879919132768657,0.017108282912580847,0.0004879919132768657,0.9828917170874192,50.8310145499652
139,0.279,0.0004879919132768657,0.016482370123096182,0.0004879919132768657,0.9835176298769038,50.79971891049097
140,0.281,0.0004879919132768657,0.015856457333611518,0.0004879919132768657,0.9841435426663885,50.76842327101673
141,0.283,0.0004879919132768657,0.015856457333611518,0.0004879919132768657,0.9841435426663885,50.76842327101673
142,0.285,0.0004879919132768657,0.01564781973711663,0.0004879919132768657,0.9843521802628834,50.757991391191986
143,0.287,0.00043919272194917913,0.014813269351137075,0.00043919272194917913,0.985186730648863,50.71870383145939
144,0.289,0.00043919272194917913,0.014604631754642187,0.00043919272194917913,0.9853953682453578,50.70827195163466
145,0.291,0.00043919272194917913,0.014395994158147298,0.00043919272194917913,0.9856040058418527,50.69784007180991
146,0.293,0.00043919272194917913,0.014395994158147298,0.00043919272194917913,0.9856040058418527,50.69784007180991
147,0.295,0.00043222140890236677,0.013770081368662633,0.00043222140890236677,0.9862299186313374,50.666892997988015
148,0.297,0.00043222140890236677,0.013770081368662633,0.00043222140890236677,0.9862299186313374,50.666892997988015
149,0.299,0.00043222140890236677,0.013770081368662633,0.00043222140890236677,0.9862299186313374,50.666892997988015
150,0.301,0.0004113074697619297,0.01293553098268308,0.0004113074697619297,0.9870644690173169,50.626211175646056
151,0.303,0.0004113074697619297,0.01293553098268308,0.0004113074697619297,0.9870644690173169,50.626211175646056
152,0.305,0.0004113074697619297,0.01293553098268308,0.0004113074697619297,0.9870644690173169,50.626211175646056
153,0.307,0.0004113074697619297,0.01272689338618819,0.0004113074697619297,0.9872731066138118,50.61577929582131
154,0.309,0.0004113074697619297,0.012518255789693303,0.0004113074697619297,0.9874817442103067,50.60534741599657
155,0.311,0.0004113074697619297,0.012309618193198415,0.0004113074697619297,0.9876903818068016,50.594915536171825
156,0.313,0.0004113074697619297,0.011683705403713749,0.0004113074697619297,0.9883162945962862,50.563619896697595
157,0.315,0.0004113074697619297,0.011475067807218861,0.0004113074697619297,0.9885249321927811,50.553188016872845
158,0.317,0.0004113074697619297,0.011266430210723972,0.0004113074697619297,0.9887335697892761,50.5427561370481
159,0.319,0.0004113074697619297,0.011266430210723972,0.0004113074697619297,0.9887335697892761,50.5427561370481
160,0.321,0.0004113074697619297,0.011266430210723972,0.0004113074697619297,0.9887335697892761,50.5427561370481
161,0.323,0.0004113074697619297,0.011266430210723972,0.0004113074697619297,0.9887335697892761,50.5427561370481
162,0.325,0.0004113074697619297,0.011057792614229085,0.0004113074697619297,0.9889422073857709,50.53232425722336
163,0.327,0.0004113074697619297,0.011057792614229085,0.0004113074697619297,0.9889422073857709,50.53232425722336
164,0.329,0.0004113074697619297,0.011057792614229085,0.0004113074697619297,0.9889422073857709,50.53232425722336
165,0.331,0.0004113074697619297,0.011057792614229085,0.0004113074697619297,0.9889422073857709,50.53232425722336
166,0.333,0.0004113074697619297,0.011057792614229085,0.0004113074697619297,0.9889422073857709,50.53232425722336
167,0.335,0.00019519676531074627,0.008345503859795536,0.00019519676531074627,0.9916544961402045,50.40751535472424
168,0.337,0.00019519676531074627,0.008345503859795536,0.00019519676531074627,0.9916544961402045,50.40751535472424
169,0.339,0.00019519676531074627,0.008136866263300646,0.00019519676531074627,0.9918631337366993,50.397083474899496
170,0.341,0.00019519676531074627,0.008136866263300646,0.00019519676531074627,0.9918631337366993,50.397083474899496
171,0.343,0.00019519676531074627,0.0077195910703108704,0.00019519676531074627,0.9922804089296892,50.37621971525
172,0.345,0.00019519676531074627,0.0077195910703108704,0.00019519676531074627,0.9922804089296892,50.37621971525
173,0.347,0.00019519676531074627,0.0077195910703108704,0.00019519676531074627,0.9922804089296892,50.37621971525
174,0.349,0.00019519676531074627,0.007093678280826205,0.00019519676531074627,0.9929063217191738,50.34492407577577
175,0.351,0.00019519676531074627,0.007093678280826205,0.00019519676531074627,0.9929063217191738,50.34492407577577
176,0.353,0.00019519676531074627,0.006676403087836428,0.00019519676531074627,0.9933235969121635,50.324060316126285
177,0.355,0.00019519676531074627,0.006676403087836428,0.00019519676531074627,0.9933235969121635,50.324060316126285
178,0.357,0.00019519676531074627,0.006676403087836428,0.00019519676531074627,0.9933235969121635,50.324060316126285
179,0.359,0.00019519676531074627,0.006676403087836428,0.00019519676531074627,0.9933235969121635,50.324060316126285
180,0.361,0.00019519676531074627,0.006676403087836428,0.00019519676531074627,0.9933235969121635,50.324060316126285
181,0.363,0.00019519676531074627,0.006676403087836428,0.00019519676531074627,0.9933235969121635,50.324060316126285
182,0.365,0.0001882254522639339,0.006676403087836428,0.0001882254522639339,0.9933235969121635,50.32440888177862
183,0.367,0.0001882254522639339,0.00646776549134154,0.0001882254522639339,0.9935322345086585,50.31397700195388
184,0.369,0.0001882254522639339,0.006259127894846651,0.0001882254522639339,0.9937408721051534,50.30354512212914
185,0.371,0.0001882254522639339,0.006259127894846651,0.0001882254522639339,0.9937408721051534,50.30354512212914
186,0.373,0.0001882254522639339,0.006259127894846651,0.0001882254522639339,0.9937408721051534,50.30354512212914
187,0.375,0.00018125413921712155,0.005633215105361986,0.00018125413921712155,0.994366784894638,50.272598048307245
188,0.377,0.00018125413921712155,0.005633215105361986,0.00018125413921712155,0.994366784894638,50.272598048307245
189,0.379,0.00018125413921712155,0.005424577508867098,0.00018125413921712155,0.994575422491133,50.262166168482494
190,0.381,0.00018125413921712155,0.005215939912372209,0.00018125413921712155,0.9947840600876278,50.25173428865776
191,0.383,0.00018125413921712155,0.005215939912372209,0.00018125413921712155,0.9947840600876278,50.25173428865776
192,0.385,0.00018125413921712155,0.004798664719382432,0.00018125413921712155,0.9952013352806176,50.230870529008264
193,0.387,0.00018125413921712155,0.004798664719382432,0.00018125413921712155,0.9952013352806176,50.230870529008264
194,0.389,0.00018125413921712155,0.004172751929897768,0.00018125413921712155,0.9958272480701023,50.199574889534034
195,0.391,0.00018125413921712155,0.004172751929897768,0.00018125413921712155,0.9958272480701023,50.199574889534034
196,0.393,0.00018125413921712155,0.004172751929897768,0.00018125413921712155,0.9958272480701023,50.199574889534034
197,0.395,0.00018125413921712155,0.004172751929897768,0.00018125413921712155,0.9958272480701023,50.199574889534034
198,0.397,0.00018125413921712155,0.004172751929897768,0.00018125413921712155,0.9958272480701023,50.199574889534034
199,0.399,0.00018125413921712155,0.004172751929897768,0.00018125413921712155,0.9958272480701023,50.199574889534034
200,0.401,0.00013942626093624733,0.0039641143334028794,0.00013942626093624733,0.9960358856665972,50.19123440362333
201,0.403,0.00013942626093624733,0.003755476736907991,0.00013942626093624733,0.996244523263092,50.18080252379859
202,0.405,0.00013942626093624733,0.003755476736907991,0.00013942626093624733,0.996244523263092,50.18080252379859
203,0.407,0.00013942626093624733,0.003755476736907991,0.00013942626093624733,0.996244523263092,50.18080252379859
204,0.409,0.00013942626093624733,0.0035468391404131026,0.00013942626093624733,0.9964531608595869,50.17037064397385
205,0.411,0.00013942626093624733,0.0035468391404131026,0.00013942626093624733,0.9964531608595869,50.17037064397385
206,0.413,0.00013942626093624733,0.003338201543918214,0.00013942626093624733,0.9966617984560818,50.159938764149096
207,0.415,0.00013942626093624733,0.003338201543918214,0.00013942626093624733,0.9966617984560818,50.159938764149096
208,0.417,0.00013942626093624733,0.0031295639474233257,0.00013942626093624733,0.9968704360525766,50.14950688432436
209,0.419,0.00013942626093624733,0.0031295639474233257,0.00013942626093624733,0.9968704360525766,50.14950688432436
210,0.421,0.00013942626093624733,0.0031295639474233257,0.00013942626093624733,0.9968704360525766,50.14950688432436
211,0.423,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
212,0.425,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
213,0.427,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
214,0.429,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
215,0.431,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
216,0.433,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
217,0.435,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
218,0.437,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
219,0.439,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
220,0.441,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
221,0.443,0.00013942626093624733,0.0029209263509284373,0.00013942626093624733,0.9970790736490716,50.13907500449961
222,0.445,0.00013942626093624733,0.0025036511579386604,0.00013942626093624733,0.9974963488420613,50.11821124485012
223,0.447,0.00013942626093624733,0.0025036511579386604,0.00013942626093624733,0.9974963488420613,50.11821124485012
224,0.449,0.00013942626093624733,0.0025036511579386604,0.00013942626093624733,0.9974963488420613,50.11821124485012
225,0.451,0.00013942626093624733,0.0025036511579386604,0.00013942626093624733,0.9974963488420613,50.11821124485012
226,0.453,0.00013942626093624733,0.0025036511579386604,0.00013942626093624733,0.9974963488420613,50.11821124485012
227,0.455,0.00013942626093624733,0.0025036511579386604,0.00013942626093624733,0.9974963488420613,50.11821124485012
228,0.457,0.00013942626093624733,0.0025036511579386604,0.00013942626093624733,0.9974963488420613,50.11821124485012
229,0.459,0.00013942626093624733,0.0025036511579386604,0.00013942626093624733,0.9974963488420613,50.11821124485012
230,0.461,0.00013942626093624733,0.0022950135614437724,0.00013942626093624733,0.9977049864385562,50.10777936502538
231,0.463,0.00013942626093624733,0.0018777383684539955,0.00013942626093624733,0.998122261631546,50.086915605375886
232,0.465,0.00013942626093624733,0.0018777383684539955,0.00013942626093624733,0.998122261631546,50.086915605375886
233,0.467,0.00013942626093624733,0.0018777383684539955,0.00013942626093624733,0.998122261631546,50.086915605375886
234,0.469,0.00013942626093624733,0.0018777383684539955,0.00013942626093624733,0.998122261631546,50.086915605375886
235,0.471,0.00013942626093624733,0.0018777383684539955,0.00013942626093624733,0.998122261631546,50.086915605375886
236,0.473,0.00013942626093624733,0.0018777383684539955,0.00013942626093624733,0.998122261631546,50.086915605375886
237,0.475,0.00013942626093624733,0.0018777383684539955,0.00013942626093624733,0.998122261631546,50.086915605375886
238,0.477,0.00013942626093624733,0.0018777383684539955,0.00013942626093624733,0.998122261631546,50.086915605375886
239,0.479,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
240,0.481,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
241,0.483,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
242,0.485,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
243,0.487,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
244,0.489,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
245,0.491,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
246,0.493,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
247,0.495,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
248,0.497,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
249,0.499,0.00013942626093624733,0.001669100771959107,0.00013942626093624733,0.9983308992280409,50.07648372555115
250,0.501,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
251,0.503,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
252,0.505,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
253,0.507,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
254,0.509,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
255,0.511,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
256,0.513,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
257,0.515,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
258,0.517,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
259,0.519,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
260,0.521,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
261,0.523,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
262,0.525,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
263,0.527,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
264,0.529,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
265,0.531,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
266,0.533,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
267,0.535,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
268,0.537,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
269,0.539,0.0,0.00041727519298977677,0.0,0.9995827248070103,50.02086375964949
270,0.541,0.0,0.00020863759649488838,0.0,0.9997913624035051,50.01043187982474
271,0.543,0.0,0.00020863759649488838,0.0,0.9997913624035051,50.01043187982474
272,0.545,0.0,0.00020863759649488838,0.0,0.9997913624035051,50.01043187982474
273,0.547,0.0,0.00020863759649488838,0.0,0.9997913624035051,50.01043187982474
274,0.549,0.0,0.00020863759649488838,0.0,0.9997913624035051,50.01043187982474
275,0.551,0.0,0.00020863759649488838,0.0,0.9997913624035051,50.01043187982474
276,0.553,0.0,0.00020863759649488838,0.0,0.9997913624035051,50.01043187982474
